id,company_id,customer_id,order_number,order_date,status,subtotal,gst_amount,total_amount,notes
3035cab3-9921-4208-bb9f-7dffb67ea951,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,e4b89ce3-a6b2-4640-b29c-9b7975624b62,SO-000120,2024-07-02,confirmed,51181.2,10236.45,61417.65,
21b792dc-d5db-41e4-962b-671f51ef5810,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,a4855d8c-ce57-4bf9-ba61-8187ffe47052,SO-000121,2024-07-02,confirmed,79478.7,15895.95,95374.65,
f606c07c-c6c8-4abf-bc20-a9d4d170329b,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,33fc1609-b6e7-4303-9edc-bc6418c0210a,SO-000122,2024-07-03,confirmed,93414.3,18682.65,112096.95,
899f3e38-123c-4d9b-943c-23ebe21b637a,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,45411071-9b23-4a20-a05a-d511fe715d15,SO-000123,2024-07-04,confirmed,383314.05,76662.6,459976.65,
b2a9649e-e287-43ed-9c5b-6ec7081ce68f,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,6e67aedf-0ee7-41dd-903f-42c08fe90f6e,SO-000124,2024-07-05,confirmed,75932.85,15187.2,91120.05,
fdbddfc6-498a-4d2e-9789-fb4d537b8ca0,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,2ea529c6-2c27-45a2-aaf9-05d995902a24,SO-000125,2024-07-05,confirmed,20514.9,4103.4,24618.3,
2d17e559-0e24-47da-b158-1fde3aebbcc6,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,85746ab2-520c-4f51-be2c-b3741b2481a0,SO-000126,2024-07-05,confirmed,161556.15,32311.65,193867.8,
4a9cc05e-96b3-43e5-a967-009f50d55d80,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,8bb3ff9c-c217-4931-b49e-668e8f25621a,SO-000127,2024-07-08,confirmed,179064.9,35813.4,214878.3,
7cec67c2-8e87-4712-ac20-5c0de3bc5bda,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,d96b68b5-68e5-43de-8ecc-c53aa7261905,SO-000128,2024-07-09,confirmed,397034.4,79406.25,476440.65,
53ec88c0-4e2a-4a10-93b4-704330157345,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,a4855d8c-ce57-4bf9-ba61-8187ffe47052,SO-000129,2024-07-09,confirmed,5275.2,1055.25,6330.45,
d4430ff7-1abc-4e62-af67-00d86446720d,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,2c192621-6b4a-4cd7-adad-7cb2c14ab387,SO-000130,2024-07-10,confirmed,167824.65,33564.3,201388.95,
f5f8bcdb-bd7f-4774-bba6-b9ca7dfec893,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,43a324c2-dbe6-4372-bb04-02b431abc036,SO-000131,2024-07-10,confirmed,124638.15,24928.05,149566.2,
ebc1ae31-8139-4c81-9021-70e76747fba0,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,07e15b8d-b19b-41ec-9b26-23c318bb551a,SO-000132,2024-07-10,confirmed,224081.55,44817.15,268898.7,
5fe8c568-00fd-4687-9cd1-ed1372c34bb7,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,07e15b8d-b19b-41ec-9b26-23c318bb551a,SO-000133,2024-07-11,confirmed,295904.7,59181.15,355085.85,
7342642d-4704-42b0-a056-03947c92d614,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,38d9661f-3fc1-404d-a0d5-a2b436722a57,SO-000134,2024-07-12,confirmed,304011.75,60802.35,364814.1,
ae5ba4b8-122c-4b6e-8ffe-0f152fe9a608,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,2c192621-6b4a-4cd7-adad-7cb2c14ab387,SO-000135,2024-07-12,confirmed,659804.25,131961.9,791766.15,
2c21e613-ebe9-47fc-8beb-fe804e2e028b,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,a4855d8c-ce57-4bf9-ba61-8187ffe47052,SO-000136,2024-07-16,confirmed,420992.25,84197.4,505189.65,
01e4be52-a8af-4bc5-8e45-051ffde37994,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,8bbdde61-64f8-41fa-9a8b-482fcddd168c,SO-000137,2024-07-17,confirmed,160913.55,32181.45,193095.0,
d2b295ab-597f-41b9-9386-7899dddecf1e,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,2ea529c6-2c27-45a2-aaf9-05d995902a24,SO-000138,2024-07-17,confirmed,182998.2,36599.85,219598.05,
99f15667-3abd-45ef-999d-b4dd2a7509bc,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,08b47e0c-6ef5-49ea-a55d-f58a4e232173,SO-000139,2024-07-18,confirmed,183195.6,36639.75,219835.35,
dc94289f-5172-49da-bae8-39911d484900,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,d76556dc-644b-4940-b9fa-85b1ead25b7a,SO-000140,2024-07-18,confirmed,161681.1,32336.85,194017.95,
0fb831f6-5505-4c32-b20b-7cadcb707bc8,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,32480791-3b8a-482c-afc4-f4106b24b7b5,SO-000141,2024-07-18,confirmed,98835.45,19767.3,118602.75,
4d31dd5b-8f52-4293-8fa7-73318016a671,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,278981a6-959b-4d62-8c0b-aaf194ddc21b,SO-000142,2024-07-19,confirmed,339912.3,67982.25,407894.55,
d3510beb-646b-4ef2-aa1c-6e72b5dc54ad,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,56fbf97a-1873-40b5-84b5-b54aa9a16f85,SO-000143,2024-07-19,confirmed,159018.3,31803.45,190821.75,
9d63a48b-1118-48e3-bdea-deaeeb6e2e6c,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,38efe98d-9f6b-4383-a4a2-c631083604bd,SO-000144,2024-07-19,confirmed,146518.05,29303.4,175821.45,
07cac644-35cb-454c-a4ee-214150e31e5b,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,38d9661f-3fc1-404d-a0d5-a2b436722a57,SO-000145,2024-07-19,confirmed,363554.1,72711.45,436265.55,
8bc3584f-adeb-4f5f-922f-09dd19b5ff63,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,08b47e0c-6ef5-49ea-a55d-f58a4e232173,SO-000146,2024-07-23,confirmed,226434.6,45286.5,271721.1,
c42bec06-0bf5-4bee-a492-49a76e0d492b,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,2ea529c6-2c27-45a2-aaf9-05d995902a24,SO-000147,2024-07-23,confirmed,18485.25,3697.05,22182.3,
8bf59fa8-96e1-48ca-b924-9e26f7a41450,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,20cf6421-f5d1-4ca9-b8e7-ee83047d7cfb,SO-000148,2024-07-23,confirmed,64549.8,12909.75,77459.55,
fa877a25-928e-454d-a7c7-fc23f49f2740,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,e5f8a306-7ec2-411b-befa-3e342ce6578a,SO-000149,2024-07-24,confirmed,397606.65,79520.7,477127.35,
b0dd7d90-ce0d-48ba-b50a-7851c113494d,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,c9192ef6-e59d-486f-a513-f56e7cff5f76,SO-000150,2024-07-24,confirmed,138167.4,27633.9,165801.3,
be7d6854-9ded-4c71-843b-65e3534d85d2,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,7d88f4dc-57c4-4dd8-a7e1-ee37a5ae139c,SO-000151,2024-07-24,confirmed,409014.9,81803.4,490818.3,
a405172f-9438-4713-8e2a-967b0915369c,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,43a324c2-dbe6-4372-bb04-02b431abc036,SO-000152,2024-07-25,confirmed,117917.1,23584.05,141501.15,
69e2ce7d-6462-4868-8d70-1b4068a6b590,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,bddc8f13-0158-4120-8ba5-9db1dc9867c0,SO-000153,2024-07-26,confirmed,650733.3,130146.45,780879.75,
f8026ae6-8b8a-4c80-b0a5-74d583d6ea34,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,15924d83-ee41-427a-8250-9db9d6bb72be,SO-000154,2024-07-26,confirmed,217385.7,43477.35,260863.05,
86e68bce-1b39-477e-9031-c815898e1220,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,77cafe9d-df6b-4a1b-bd4b-fc4187b9aa51,SO-000155,2024-07-26,confirmed,367911.6,73581.9,441493.5,
3684efd7-d904-445c-b059-d9a2ef226497,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,8d3e76e2-bcca-458c-adfb-2ac472894a9d,SO-000156,2024-07-26,confirmed,328390.65,65677.5,394068.15,
ac6f7a15-7015-4db9-a431-4b2007000916,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,cc18895c-4b38-41e7-adc7-e2e7822c6adb,SO-000157,2024-07-29,confirmed,281492.4,56298.9,337791.3,
f273fbe9-77a8-48a1-997b-37e94cf2decf,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,278981a6-959b-4d62-8c0b-aaf194ddc21b,SO-000158,2024-07-30,confirmed,408363.9,81673.2,490037.1,
2aa528b9-cd7a-4f01-bcef-b2ec171e6bab,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,ee0f5a7e-b99a-4056-ad6f-f716b351c742,SO-000159,2024-07-30,confirmed,198745.05,39749.85,238494.9,
329bf9ff-42ae-45ad-b4da-7fe67560787d,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,cc18895c-4b38-41e7-adc7-e2e7822c6adb,SO-000160,2024-07-30,confirmed,239117.55,47823.3,286940.85,
abffd7ef-9797-4fb3-a72b-719f6a8899cf,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,08b47e0c-6ef5-49ea-a55d-f58a4e232173,SO-000161,2024-07-30,confirmed,412974.45,82596.15,495570.6,
342d09f4-c76f-4990-9070-27a3a23f7efd,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,8bbdde61-64f8-41fa-9a8b-482fcddd168c,SO-000162,2024-07-30,confirmed,4844.7,969.15,5813.85,
2ed01263-8db2-4902-b77e-d106ff23bcda,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,528cab75-44bf-40b2-9997-346cc7fd97a4,SO-000163,2024-07-31,confirmed,194902.05,38979.15,233881.2,
9351d350-fc4d-4a8e-a9c4-e2a92a6a15e2,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,bddc8f13-0158-4120-8ba5-9db1dc9867c0,SO-000164,2024-07-31,confirmed,13702.5,2740.5,16443.0,
ce6e7883-c822-403b-a5dc-ee0ca13664a4,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,7998dba3-61cf-4a20-9381-028033c49d24,SO-000165,2024-07-31,confirmed,201462.45,40292.7,241755.15,
ad2d690f-fa0a-4599-b6df-10072406e8a2,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,ddbe7a05-f791-4345-89a2-1140fc61daca,SO-000166,2024-07-31,confirmed,248572.8,49715.4,298288.2,
9cf5b925-5f40-4e3d-8734-1a69e87586f9,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,cc18895c-4b38-41e7-adc7-e2e7822c6adb,SO-000167,2024-08-01,confirmed,81236.4,16246.65,97483.05,
a2f70721-f0cf-4c25-b1fb-1c3c8ceab2f6,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,33fc1609-b6e7-4303-9edc-bc6418c0210a,SO-000168,2024-08-01,confirmed,365731.8,73146.15,438877.95,
9eeb5da7-df07-43cb-820a-868ffca0591f,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,8bbdde61-64f8-41fa-9a8b-482fcddd168c,SO-000169,2024-08-01,confirmed,283693.2,56738.85,340432.05,
03ebc203-29e4-448f-8481-012b4d08315d,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,8d3e76e2-bcca-458c-adfb-2ac472894a9d,SO-000170,2024-08-01,confirmed,230637.75,46127.55,276765.3,
988fadec-e89d-497d-8ad0-b2831826c9b2,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,c5da3d37-b3f9-4c6d-974d-7122cd3a0060,SO-000171,2024-08-01,confirmed,52248.0,10449.6,62697.6,
4ecc7fc3-d056-41fb-a574-66b701b1de80,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,e4c18171-9905-438e-a433-8584d86ca296,SO-000172,2024-08-02,confirmed,275680.65,55135.5,330816.15,
5061833c-0f4f-4564-981a-c4a87a0dc339,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,c9192ef6-e59d-486f-a513-f56e7cff5f76,SO-000173,2024-08-02,confirmed,87050.25,17410.05,104460.3,
b66cf3e8-7686-4528-aaa2-cf8ef97e4955,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,7998dba3-61cf-4a20-9381-028033c49d24,SO-000174,2024-08-02,confirmed,301762.65,60351.9,362114.55,
171592fb-acc7-42a0-a939-d93587c7e891,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,a4855d8c-ce57-4bf9-ba61-8187ffe47052,SO-000175,2024-08-02,confirmed,479816.4,95963.7,575780.1,
8cd2dd90-e66e-4414-86df-df5574dc440b,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,528cab75-44bf-40b2-9997-346cc7fd97a4,SO-000176,2024-08-05,confirmed,51274.65,10255.35,61530.0,
8df84eb8-ff94-4302-bf65-1f1b428c9d8c,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,fc45fc91-2842-4446-b248-392e89d83dd5,SO-000177,2024-08-05,confirmed,58321.2,11664.45,69985.65,
1254e17b-aafe-4e44-89ba-dadd87c01821,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,76b561b6-b2b0-4116-a119-b40f6f013d6d,SO-000178,2024-08-05,confirmed,176817.9,35364.0,212181.9,
b914a6ff-fb3b-4530-868b-22bf0a324c44,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,15924d83-ee41-427a-8250-9db9d6bb72be,SO-000179,2024-08-06,confirmed,15821.4,3164.7,18986.1,
3faa1986-5570-432c-aa5a-0a0402a05e9e,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,6e67aedf-0ee7-41dd-903f-42c08fe90f6e,SO-000180,2024-08-06,confirmed,405839.7,81168.15,487007.85,
88ff0467-c1a6-4060-ad93-e727a8d8b354,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,56fbf97a-1873-40b5-84b5-b54aa9a16f85,SO-000181,2024-08-07,confirmed,292170.9,58433.55,350604.45,
b90d68f4-fb1e-4c4c-a746-9723e5aaa54b,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,85746ab2-520c-4f51-be2c-b3741b2481a0,SO-000182,2024-08-07,confirmed,98273.7,19654.95,117928.65,
65bf1f90-4901-4454-bb1d-8da83f7f7285,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,38d9661f-3fc1-404d-a0d5-a2b436722a57,SO-000183,2024-08-08,confirmed,48646.5,9729.3,58375.8,
cbd7610d-00f5-4218-b44b-22f8dc67d9e7,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,6e67aedf-0ee7-41dd-903f-42c08fe90f6e,SO-000184,2024-08-08,confirmed,348288.15,69658.05,417946.2,
ba93c7df-81cc-49cb-ab5f-0000477701d9,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,5befe573-a3fc-43ae-8a15-bc27a4800852,SO-000185,2024-08-09,confirmed,331551.15,66310.65,397861.8,
c40905f5-e9c7-4691-bf15-9b6b6e98d1e7,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,1b98ad8b-f374-4ebb-98d7-0d8591c6d650,SO-000186,2024-08-09,confirmed,3158.4,632.1,3790.5,
99343e7c-b328-46bd-b5c5-6c4162bdff7c,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,8d3e76e2-bcca-458c-adfb-2ac472894a9d,SO-000187,2024-08-09,confirmed,312988.2,62596.8,375585.0,
0cc8d91e-7798-47e0-b758-845bbfc44a3b,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,8563b29f-5560-4de0-b903-4e689f1b39f8,SO-000188,2024-08-12,confirmed,321820.8,64363.95,386184.75,
7a63a591-d846-4b12-93df-5588b1111564,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,15924d83-ee41-427a-8250-9db9d6bb72be,SO-000189,2024-08-13,confirmed,162341.55,32468.1,194809.65,
257322be-a274-4a86-a860-eeaef806c64a,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,85746ab2-520c-4f51-be2c-b3741b2481a0,SO-000190,2024-08-13,confirmed,159068.7,31813.95,190882.65,
caa83ef6-15a4-4f30-b908-00c2be71a3e7,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,c5da3d37-b3f9-4c6d-974d-7122cd3a0060,SO-000191,2024-08-13,confirmed,96440.4,19287.45,115727.85,
e1a0c5e8-6ca2-4603-994e-d62abb2499d0,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,a8b53655-259e-49ab-a571-d809956255c8,SO-000192,2024-08-14,confirmed,420953.4,84191.1,505144.5,
14fbcc5c-7a08-4ecd-99d6-f1984b710374,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,45e552d3-6c4d-40c2-8650-8996a5f98b92,SO-000193,2024-08-14,confirmed,98681.1,19735.8,118416.9,
9622737b-f397-430c-94a5-e5e9d77ad9eb,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,5ad6cfd6-6951-469b-9ca9-517260dc9d3f,SO-000194,2024-08-14,confirmed,225388.8,45077.55,270466.35,
8bac7ce1-ef42-4e83-a89c-ca24c9611ca7,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,7d88f4dc-57c4-4dd8-a7e1-ee37a5ae139c,SO-000195,2024-08-14,confirmed,32180.4,6436.5,38616.9,
7b03ebc4-898d-44b6-873a-da0f7c28091d,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,76b561b6-b2b0-4116-a119-b40f6f013d6d,SO-000196,2024-08-14,confirmed,405325.2,81065.25,486390.45,
2d34b3c2-ede7-48aa-ad46-2a8a82899a5b,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,8b549367-b488-4c0d-8a35-17cb7d7bf887,SO-000197,2024-08-15,confirmed,165425.4,33085.5,198510.9,
1080176a-9928-4348-9f2e-af50f5c2d1c4,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,32480791-3b8a-482c-afc4-f4106b24b7b5,SO-000198,2024-08-15,confirmed,317042.25,63407.4,380449.65,
b1c48d12-cb69-459f-8951-d12fcc87532f,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,5ad6cfd6-6951-469b-9ca9-517260dc9d3f,SO-000199,2024-08-16,confirmed,50404.2,10081.05,60485.25,
ea4ced7d-92cb-41bd-9406-b6be4567160c,dd6f7306-36ed-4c9f-9996-6c5ab35d6628,38efe98d-9f6b-4383-a4a2-c631083604bd,SO-000200,2024-08-16,confirmed,19107.9,3822.0,22929.9,
